country	year	pop	continent	lifeExp	gdpPercap
United States	1972	209896000	Americas	71.34	21806.03594
United States	1973	211909000	Americas	71.54	22853.17141
United States	1974	213854000	Americas	72.08	22528.17694
United States	1975	215973000	Americas	72.68	22261.43424
United States	1976	218035000	Americas	72.99	23235.06147
United States	1977	220239000	Americas	73.38	24072.63213
United States	1978	222585000	Americas	73.58	25156.36866
United States	1979	225055000	Americas	74.03	25672.01176
United States	1980	227726463	Americas	73.93	25366.02267
United States	1981	229966237	Americas	74.36	25755.07922
United States	1982	232187835	Americas	74.65	25009.55914
United States	1983	234307207	Americas	74.71	25910.13179
United States	1984	236348292	Americas	74.82	27547.10387
United States	1985	238466283	Americas	74.79	28439.71118
United States	1986	240650755	Americas	74.87	29161.68646
United States	1987	242803533	Americas	75.02	29884.35041
United States	1988	245021414	Americas	75.03	30846.86533
United States	1989	247341697	Americas	75.32	31646.40825
United States	1990	250131894	Americas	75.61	31880.95862
United States	1991	253492503	Americas	75.81	31398.40261
United States	1992	256894189	Americas	76.09	32003.93224
United States	1993	260255352	Americas	75.84	32434.29902
United States	1994	263435673	Americas	76.02	33338.14347
United States	1995	266557091	Americas	76.11	33773.3237
United States	1996	269667391	Americas	76.46	34628.08345
United States	1997	272911760	Americas	76.81	35767.43303
United States	1998	276115288	Americas	76.98	36839.82007
United States	1999	279294713	Americas	76.97	38053.7171
United States	2000	282338631	Americas	77.13	39025.86282
United States	2001	285023886	Americas	77.25	38891.10952
United States	2002	287675526	Americas	77.31	39097.09955
United States	2003	290342554	Americas	77.47	39747.3764
United States	2004	293027571	Americas	77.88	40804.33426
United States	2005	295734134	Americas	77.89	41674
United States	2007	301139947	Americas	78.242	42951.65309
Uruguay	1952	2252965	Americas	66.071	5716.766744
Uruguay	1957	2424959	Americas	67.044	6150.772969
Uruguay	1962	2598466	Americas	68.253	5603.357717
Uruguay	1967	2748579	Americas	68.468	5444.61962
Uruguay	1972	2829526	Americas	68.673	5703.408898
Uruguay	1977	2873520	Americas	69.481	6504.339663
Uruguay	1982	2953997	Americas	70.805	6920.223051
Uruguay	1987	3045153	Americas	71.918	7452.398969
Uruguay	1992	3149262	Americas	72.752	8137.004775
Uruguay	1997	3262838	Americas	74.223	9230.240708
Uruguay	2002	3363085	Americas	75.307	7727.002004
Uruguay	2007	3447496	Americas	76.384	10611.46299
Uzbekistan	1992	21614451	FSU	66.213	1682.500513
Uzbekistan	1997	23596577	FSU	66.503	1513.434589
Uzbekistan	2002	25563441	FSU	66.482	1724.295507
Uzbekistan	2007	27780059	FSU	67.166	2211.158851
Vanuatu	1977	106000	Oceania	57	2605.687985
Vanuatu	1982	123745	Oceania	60	2834.89007
Vanuatu	1987	142207	Oceania	61.86	3251.274545
Vanuatu	1992	161399	Oceania	65.08	3443.42446
Vanuatu	1997	179428	Oceania	66.462	3840.467248
Vanuatu	2002	196178	Oceania	68.406	3234.458141
Vanuatu	2007	211971	Oceania	70.038	3656.907161
Venezuela	1952	5439568	Americas	55.088	7689.799761
Venezuela	1957	6702668	Americas	57.907	9802.466526
Venezuela	1962	8143375	Americas	60.77	8422.974165
Venezuela	1967	9709552	Americas	63.479	9541.474188
Venezuela	1972	11515649	Americas	65.712	10505.25966
Venezuela	1977	13503563	Americas	67.456	13143.95095
Venezuela	1982	15620766	Americas	68.557	11152.41011
Venezuela	1987	17910182	Americas	70.19	9883.584648
Venezuela	1992	20265563	Americas	71.15	10733.92631
Venezuela	1997	22374398	Americas	72.146	10165.49518
Venezuela	2002	24287670	Americas	72.766	8605.047831
Venezuela	2007	26084662	Americas	73.747	11415.80569
Vietnam	1952	26246839	Asia	40.412	605.0664917
Vietnam	1957	28998543	Asia	42.887	676.2854478
Vietnam	1962	33796140	Asia	45.363	772.0491602
Vietnam	1967	39463910	Asia	47.838	637.1232887
Vietnam	1972	44655014	Asia	50.254	699.5016441
Vietnam	1977	50533506	Asia	55.764	713.5371196
Vietnam	1982	56142181	Asia	58.816	707.2357863
Vietnam	1987	62826491	Asia	62.82	820.7994449
Vietnam	1992	69940728	Asia	67.662	989.0231487
Vietnam	1997	76048996	Asia	70.672	1385.896769
Vietnam	2002	80908147	Asia	73.017	1764.456677
Vietnam	2007	85262356	Asia	74.249	2441.576404
West Bank and Gaza	1952	1030585	Asia	43.16	1515.592329
West Bank and Gaza	1957	1070439	Asia	45.671	1827.067742
West Bank and Gaza	1962	1133134	Asia	48.127	2198.956312
West Bank and Gaza	1967	1142636	Asia	51.631	2649.715007
West Bank and Gaza	1972	1089572	Asia	56.532	3133.409277
West Bank and Gaza	1977	1261091	Asia	60.765	3682.831494
West Bank and Gaza	1982	1425876	Asia	64.406	4336.032082
West Bank and Gaza	1987	1691210	Asia	67.046	5107.197384
West Bank and Gaza	1992	2104779	Asia	69.718	6017.654756
West Bank and Gaza	1997	2826046	Asia	71.096	7110.667619
West Bank and Gaza	2002	3389578	Asia	72.37	4515.487575
West Bank and Gaza	2007	4018332	Asia	73.422	3025.349798
Yemen, Rep.	1952	4963829	Asia	32.548	781.7175761
Yemen, Rep.	1957	5498090	Asia	33.97	804.8304547
Yemen, Rep.	1962	6120081	Asia	35.18	825.6232006
Yemen, Rep.	1967	6740785	Asia	36.984	862.4421463
Yemen, Rep.	1972	7407075	Asia	39.848	1265.047031
Yemen, Rep.	1977	8403990	Asia	44.175	1829.765177
Yemen, Rep.	1982	9657618	Asia	49.113	1977.55701
Yemen, Rep.	1987	11219340	Asia	52.922	1971.741538
Yemen, Rep.	1992	13367997	Asia	55.599	1879.496673
Yemen, Rep.	1997	15826497	Asia	58.02	2117.484526
Yemen, Rep.	2002	18701257	Asia	60.308	2234.820827
Yemen, Rep.	2007	22211743	Asia	62.698	2280.769906
Zambia	1952	2672000	Africa	42.038	1147.388831
Zambia	1957	3016000	Africa	44.077	1311.956766
Zambia	1962	3421000	Africa	46.023	1452.725766
Zambia	1967	3900000	Africa	47.768	1777.077318
Zambia	1972	4506497	Africa	50.107	1773.498265
Zambia	1977	5216550	Africa	51.386	1588.688299
Zambia	1982	6100407	Africa	51.821	1408.678565
Zambia	1987	7272406	Africa	50.821	1213.315116
Zambia	1992	8381163	Africa	46.1	1210.884633
Zambia	1997	9417789	Africa	40.238	1071.353818
Zambia	2002	10595811	Africa	39.193	1071.613938
Zambia	2007	11746035	Africa	42.384	1271.211593
Zimbabwe	1952	3080907	Africa	48.451	406.8841148
Zimbabwe	1957	3646340	Africa	50.469	518.7642681
Zimbabwe	1962	4277736	Africa	52.358	527.2721818
Zimbabwe	1967	4995432	Africa	53.995	569.7950712
Zimbabwe	1972	5861135	Africa	55.635	799.3621758
Zimbabwe	1977	6642107	Africa	57.674	685.5876821
Zimbabwe	1982	7636524	Africa	60.363	788.8550411
Zimbabwe	1987	9216418	Africa	62.351	706.1573059
Zimbabwe	1992	10704340	Africa	60.377	693.4207856
Zimbabwe	1997	11404948	Africa	46.809	792.4499603
Zimbabwe	2002	11926563	Africa	39.989	672.0386227
Zimbabwe	2007	12311143	Africa	43.487	469.7092981
