spell,event,censor2,censor3,censor4,ui,reprate,logwage,tenure,disrate,slack,abolpos,explose,stateur,houshead,married,female,child,ychild,nonwhite,age,schlt12,schgt12,smsa,bluecoll,mining,constr,transp,trade,fire,services,pubadmin,year85,year87,year89,midatl,encen,wncen,southatl,escen,wscen,mountain,pacific
1,1,0,0,0,0,0.269,6.64898,1,0.002,1,0,1,2.6,1,0,0,0,0,0,50,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
6,0,0,0,1,0,0.52,5.78383,0,0.005,0,0,0,2.6,0,1,1,0,0,0,38,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
13,0,0,0,1,1,0.39,6.2804,15,0.078,0,0,1,4.1,1,0,0,1,1,0,50,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,0,1,0,0,0,0.533,5.96615,2,0.107,0,0,1,4.1,1,0,1,1,1,0,25,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0.6,5.56068,3,0.12,1,0,1,4.1,1,0,1,0,0,0,46,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7,0,0,0,1,0,0.6,5.04986,2,0.12,1,0,0,4.1,0,1,1,0,0,0,46,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
10,0,0,0,1,1,0.48,6.07304,14,0.096,1,0,0,4.1,1,1,0,0,0,0,58,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0.6,5.84932,1,0.12,1,0,0,4.1,1,1,0,0,0,0,28,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,1,0,0,0,1,0.48,6.07304,2,0.096,1,0,1,4.1,1,0,0,0,0,0,59,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7,0,0,0,1,1,0.6,5.29832,4,0.12,1,0,1,4.1,0,1,1,1,1,1,40,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,1,1,0.6,5.84932,3,0.12,1,0,0,4.1,1,1,0,0,0,0,30,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0.5,5.29832,2,0.25,1,0,0,5.1,0,0,0,0,0,0,28,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12,0,0,0,0,1,0.5,5.3799,2,0.25,1,0,1,5.1,1,1,0,0,0,0,59,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
12,0,0,0,1,1,0.5,5.3799,2,0.25,1,0,1,5.1,0,1,1,0,0,0,51,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
6,0,0,0,1,1,0.351,6.16752,9,0.175,0,1,0,5.1,1,1,0,1,0,0,37,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
14,1,0,0,0,1,0.322,6.25575,0,0.161,1,0,1,5.1,0,1,0,1,1,1,28,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0.55,4.23411,0,0.275,0,0,0,5.1,0,0,0,1,1,0,21,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,0,1,0,0,1,0.5,5.3799,12,0.25,1,0,1,5.1,0,1,1,1,0,0,41,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5,0,1,0,0,0,0.5,5.273,0,0.25,1,0,1,5.1,0,0,0,0,0,0,22,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0.5,5.3799,1,0.25,1,0,0,5.1,1,1,0,0,0,0,23,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
3,1,0,0,0,0,0.5,5.62762,1,0.25,0,1,1,5.1,1,0,1,0,0,0,29,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,1,0,0,0,0,0.364,5.49306,2,0.073,1,0,0,3.5,1,1,0,1,1,0,35,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
10,0,0,0,1,1,0.347,5.96615,5,0.069,1,0,0,3.5,1,1,0,0,0,0,58,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0.364,5.84932,3,0.073,0,1,0,3.5,1,1,0,1,0,0,34,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0.364,5.3799,0,0.073,0,0,1,3.5,0,1,0,0,0,0,29,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,0,1,0,0,0,0.364,5.49306,0,0.073,1,0,1,3.5,0,0,1,0,0,0,24,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7,0,0,0,1,0,0.364,5.84932,1,0.073,1,0,1,3.5,1,0,0,0,0,0,22,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
6,1,0,0,0,1,0.284,6.16752,5,0.057,0,0,0,3.5,1,1,0,0,0,0,28,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,0,0,0,1,0,0.27,6.21661,11,0.054,1,0,1,3.5,0,1,1,1,1,0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,1,0,1,0.364,5.79909,3,0.073,1,0,1,3.5,1,0,0,1,1,0,22,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,1,1,0.364,5.20401,0,0.073,1,0,0,3.5,1,0,1,0,0,0,21,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,0,1,1,0.312,6.07304,2,0.062,1,0,1,3.5,1,1,0,0,0,0,26,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,1,0,0,0.364,5.89715,1,0.073,1,0,1,3.5,0,0,0,0,0,0,25,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4,1,0,0,0,1,0.364,5.65599,2,0.073,0,0,1,3.5,0,1,1,1,0,0,33,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0.4,4.99721,2,0.2,0,0,1,4.3,0,0,1,0,0,0,27,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
1,1,0,0,0,1,0.4,5.79909,11,0.2,0,0,1,4.3,1,1,0,1,1,0,37,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
7,1,0,0,0,1,0.4,5.45532,16,0.2,0,1,1,4.3,0,1,1,1,0,0,38,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
2,1,0,0,0,0,0.4,4.99721,4,0.2,0,0,1,4.3,0,0,1,0,0,0,26,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
1,0,0,1,0,0,0.4,5.04986,5,0.2,0,1,1,4.3,1,0,1,0,0,0,33,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1,1,0,0,0,0,0.4,5.81114,1,0.2,0,1,1,4.3,0,0,0,0,0,0,26,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
14,0,0,0,0,1,0.4,5.65599,10,0.2,0,0,0,4.3,1,1,0,0,0,0,50,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2,0,1,0,0,1,0.4,4.86753,1,0.2,1,0,0,4.3,0,1,1,0,0,0,47,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
7,1,0,0,0,0,0.228,6.66057,10,0.068,0,0,1,3.5,1,1,0,1,0,0,47,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
7,0,0,0,1,1,0.5,5.15906,5,0.15,0,1,0,3.5,0,1,1,1,0,0,39,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,1,0,0,0,0,0.5,5.84932,0,0.15,0,0,0,3.5,1,0,0,0,0,0,29,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
3,1,0,0,0,0,0.5,5.64191,0,0.15,0,0,0,3.5,0,0,1,0,0,0,50,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,1,0,0,0,0.205,6.76619,1,0.062,0,0,0,3.5,1,1,0,0,0,0,46,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5,0,0,0,1,0,0.5,5.25227,0,0.15,1,0,1,3.5,0,0,1,1,0,0,20,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3,0,1,0,0,0,0.456,5.96615,21,0.137,0,0,0,3.5,1,0,1,0,0,0,54,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
2,0,0,0,1,0,0.5,5.56068,3,0.15,0,0,0,3.5,0,0,0,0,0,0,31,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
13,1,0,0,0,1,0.466,5.94542,11,0.14,0,0,0,3.5,1,1,0,1,0,0,40,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
6,0,0,0,1,0,0.5,5.60947,3,0.15,0,0,1,3.5,0,1,1,1,0,1,33,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
7,0,0,1,0,0,0.5,5.56068,13,0.15,0,0,1,3.5,0,0,1,0,0,0,32,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0.5,5.4848,2,0.15,1,0,1,3.5,1,0,1,1,1,0,27,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
4,0,0,0,1,1,0.483,5.71703,12,0.043,0,0,1,3.7,1,1,0,1,0,0,33,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,1,0,0,0,0,0.469,5.743,0,0.042,1,0,1,3.7,1,0,0,0,0,0,30,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0.376,5.96615,3,0.033,1,0,1,3.7,1,1,0,0,0,0,50,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
9,0,0,0,1,1,0.402,5.89715,1,0.036,0,0,1,3.7,1,1,0,1,1,0,34,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5,0,1,0,0,0,0.578,4.79579,1,0.107,1,0,1,3.7,0,0,1,0,0,0,37,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,0,1,1,0.578,5.15906,2,0.075,1,0,0,3.7,1,0,1,0,0,0,32,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,0,1,1,0.211,6.54247,23,0.019,0,0,0,3.7,1,1,0,0,0,0,55,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,0,0,0,1,1,0.578,5.273,2,0.067,1,0,0,3.7,0,0,0,0,0,0,22,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,1,1,0.578,5.42054,2,0.058,1,0,1,3.7,1,1,0,1,0,0,42,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0.4,6.07304,9,0.2,0,0,0,6.3,1,1,0,1,0,0,40,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
14,0,0,0,1,1,0.52,5.15906,1,0.26,1,0,0,6.3,0,1,1,1,0,0,29,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0.286,6.40853,0,0.143,1,0,1,6.3,1,1,0,1,1,0,37,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0.5,5.84932,20,0.25,0,1,1,6.3,1,0,1,0,0,0,52,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
3,0,0,1,0,0,0.465,5.92158,2,0.233,1,0,1,6.3,1,1,0,1,1,0,27,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,0,0,0,0,0,0.52,5.3799,2,0.26,0,0,0,6.3,1,0,1,0,0,0,39,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7,0,0,1,0,1,0.476,5.89715,0,0.238,0,1,1,6.3,1,0,0,0,0,0,37,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
2,0,0,1,0,1,0.286,6.40853,5,0.143,0,0,1,6.3,0,1,1,0,0,0,27,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
5,0,0,1,0,1,0.333,6.25575,7,0.167,0,0,1,6.3,1,1,0,0,0,0,56,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,0,0,0,1,0,0.52,5.23111,0,0.26,1,0,0,6.3,1,1,0,1,0,0,41,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,1,0,0,0,0,0.444,5.96615,0,0.222,1,0,1,6.3,1,0,0,0,0,0,32,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
4,0,1,0,0,1,0.118,7.29641,0,0.059,1,0,1,6.3,1,1,0,0,0,0,38,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2,0,0,0,1,0,0.5,5.84932,3,0.25,1,0,1,6.3,1,0,0,1,1,0,30,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7,0,0,0,1,1,0.52,5.29832,9,0.13,1,0,1,7,1,1,0,0,0,1,42,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
27,1,0,0,0,1,0.52,5.70378,5,0.13,1,0,0,7,1,1,0,1,0,0,42,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10,0,0,0,1,1,0.236,6.68461,1,0.059,0,1,1,7,1,1,0,0,0,0,54,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4,1,0,0,0,1,0.42,6.10925,4,0.105,0,0,0,7,1,1,0,0,0,0,52,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,0,0,0,1,1,0.52,5.16479,0,0.13,0,0,1,7,1,1,0,1,0,0,50,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,1,0,0,0,0,0.52,4.82831,1,0.13,1,0,0,7,1,0,1,0,0,1,21,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,0,0,0,1,0,0.52,5.52146,1,0.13,1,0,1,7,0,0,0,0,0,1,26,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,0,1,0,0,0,0.45,6.04025,0,0.113,0,1,1,7,1,1,0,1,1,0,34,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9,0,1,0,0,0,0.52,5.273,5,0.13,0,0,1,7,0,1,1,1,0,0,31,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,0,0,0,1,1,0.394,6.17379,5,0.098,1,0,1,7,1,1,0,0,0,0,39,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10,0,0,0,1,1,0.131,7.27379,9,0.033,1,0,0,7,1,1,0,1,1,0,49,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,0,0,0,1,0,0.52,5.70378,0,0.13,0,0,0,7,0,0,0,0,0,0,28,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0.35,6.29157,6,0.088,0,0,1,7,1,0,0,0,0,0,49,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0.52,5.52146,1,0.13,0,0,1,7,0,0,0,0,0,0,31,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0.52,5.57595,0,0.13,0,1,1,7,1,1,0,0,0,0,46,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0.52,5.4161,3,0.13,0,0,1,7,1,1,0,1,1,0,37,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9,1,0,0,0,1,0.378,6.21461,4,0.095,0,1,0,7,1,1,0,1,1,0,32,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1,0,0,0,0,0.52,5.8861,1,0.13,1,0,1,7,1,0,0,0,0,0,22,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0.315,6.39693,17,0.079,0,0,1,7,1,1,0,1,0,0,44,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,0,0,1,0,0,0.315,6.39693,8,0.079,0,0,1,7,1,1,0,1,0,0,33,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,0,0,1,0,0,0.52,5.19296,6,0.13,0,0,0,7,1,1,0,1,1,1,33,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0,0,0.473,5.99146,0,0.118,0,0,0,7,0,0,1,1,0,0,20,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,1,0,0,0,1,0.52,5.61677,4,0.13,1,0,0,7,1,1,0,0,0,0,21,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1,0,0,0,0,0.445,6.05209,4,0.111,1,0,0,7,1,1,0,1,1,1,31,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
6,0,0,1,0,0,0.326,6.36303,7,0.081,1,0,0,7,1,1,0,1,0,0,45,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21,1,0,0,0,1,0.402,6.15273,4,0.101,1,0,0,7,0,1,1,0,0,0,33,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,0,1,0,0,1,0.52,5.61677,6,0.13,0,1,0,7,1,0,1,1,1,1,25,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4,1,0,0,0,1,0.378,6.21461,2,0.095,1,0,0,7,1,1,0,0,0,0,50,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
3,0,1,0,0,0,0.52,5.29832,3,0.13,0,1,0,7,0,1,1,0,0,0,26,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4,0,0,1,0,0,0.52,5.48064,1,0.13,0,0,0,7,0,1,1,1,1,0,33,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1,0,0,0,0,0.378,6.21461,1,0.095,0,0,0,7,1,0,0,0,0,0,42,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1,0,0,0,1,0.52,5.70378,2,0.13,1,0,0,7,1,1,0,1,0,0,38,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,1,0,0,0,1,0.52,5.29832,2,0.13,0,1,0,7,0,1,1,1,0,0,34,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
12,0,0,0,1,1,0.52,5.01064,3,0.13,1,0,1,7,1,0,1,1,0,0,42,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0.315,6.39693,5,0.079,0,1,1,7,1,1,0,0,0,0,46,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0.378,6.21461,2,0.095,0,0,1,7,0,1,1,1,0,0,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,0,1,0,0,0,0.52,5.1358,1,0.13,1,0,0,7,1,0,1,0,0,1,26,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8,1,0,0,0,0,0.52,5.85793,1,0.13,0,0,1,7,0,1,1,1,1,0,23,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
7,0,0,1,0,1,0.52,5.47227,2,0.13,0,0,1,7,1,0,0,0,0,0,24,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,0,0,1,0,0,0.52,5.52146,2,0.13,1,0,0,7,0,1,1,0,0,0,21,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14,0,0,0,1,1,0.42,6.10925,1,0.105,0,1,1,7,1,1,0,1,1,0,36,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
10,0,0,0,1,1,0.378,6.21461,10,0.095,1,0,0,7,1,0,0,0,0,0,32,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
5,1,0,0,0,1,0.291,6.47697,4,0.073,1,0,0,7,1,0,0,0,0,0,32,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
15,0,0,0,1,1,0.52,5.19296,0,0.13,0,0,0,7,0,0,0,0,0,0,28,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1,0,0,0,1,0.378,6.21461,7,0.095,0,0,0,7,0,1,1,0,0,0,31,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,0,0,0,1,0,0.52,5.4161,0,0.13,0,0,0,7,0,0,0,1,0,1,23,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0.432,6.08222,5,0.108,0,1,0,7,0,1,1,0,0,0,43,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3,1,0,0,0,0,0.52,5.29832,1,0.13,0,0,0,7,1,1,0,1,0,0,50,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
3,0,0,1,0,0,0.52,5.6204,8,0.13,0,1,0,7,1,0,1,1,0,0,45,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
13,0,0,0,1,1,0.52,5.52146,2,0.13,1,0,0,7,0,1,1,1,1,0,23,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
5,1,0,0,0,0,0.52,5.8861,6,0.13,1,0,0,7,0,1,1,1,0,0,33,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,0,1,0,0,0,0.52,5.63479,4,0.13,0,0,1,7,0,1,1,1,0,0,39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4,0,0,0,1,1,0.52,5.61677,1,0.13,1,0,0,7,1,1,0,1,1,0,28,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,0,0,0,1,0,0.52,5.01064,0,0.13,1,0,1,7,1,0,0,0,0,0,24,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0.095,7.6004,17,0.024,0,1,1,7,1,1,0,1,1,0,40,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,1,0,0,0,0,0.52,5.29832,1,0.13,1,0,0,7,1,0,1,1,1,0,21,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,0,0,1,0,0,0.52,5.29832,5,0.13,0,0,0,7,0,0,0,0,0,1,28,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
7,1,0,0,0,1,0.344,6.30992,9,0.086,0,0,0,7,1,1,0,0,0,0,42,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,0,0,0,1,1,0.52,5.59842,1,0.13,0,0,0,7,0,1,1,0,0,0,40,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,1,0,0,0,0,0.45,6.04025,2,0.113,0,0,1,7,1,0,1,0,0,0,24,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0.52,5.70378,2,0.13,0,1,1,7,1,1,0,1,1,0,25,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
9,0,0,0,1,1,0.49,5.95584,2,0.122,1,0,0,7,1,1,0,1,1,0,34,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0,0,0.52,5.01064,0,0.13,1,0,0,7,0,1,1,1,1,0,20,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,0,0,0,1,1,0.52,5.07517,0,0.13,1,0,0,7,0,0,1,0,0,0,21,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,1,0,0,0,0,0.52,4.89784,3,0.13,0,1,1,7,0,0,1,1,0,0,24,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7,0,1,0,0,0,0.411,6.13123,0,0.103,1,0,0,7,1,1,0,1,0,0,28,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0.473,5.99146,2,0.118,0,0,1,7,1,1,0,1,0,0,40,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
14,1,0,0,0,1,0.398,6.16331,7,0.099,1,0,1,7,1,1,0,1,0,0,45,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,0,0,1,0,1,0.473,5.99146,1,0.118,1,0,1,7,1,0,0,0,0,0,31,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5,1,0,0,0,0,0.52,5.42054,0,0.13,1,0,1,7,0,0,0,0,0,1,21,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,0,0,0.45,6.04025,12,0.113,0,1,1,7,0,1,1,1,1,0,32,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
